freeLength,234,
stepNum,32,
mass,eprVin,distance
1000,0,285.2
1000,127,285.9
1000,255,286.3
1000,383,287.3
1000,511,287.6
1000,639,291.6
1000,767,295.4
1000,895,304.7
1000,1023,312.2
1000,1151,318.1
1000,1279,324.2
1000,1407,326.2
1000,1535,328.6
1000,1663,331.4
1000,1791,332.8
1000,1919,335.4
1000,2047,335.2
1000,2175,338.0
1000,2303,338.5
1000,2431,340.1
1000,2559,341.0
1000,2687,340.5
1000,2815,340.9
1000,2943,341.3
1000,3071,341.3
1000,3199,341.7
1000,3327,341.7
1000,3455,341.4
1000,3583,341.6
1000,3711,341.1
1000,3839,341.1
1000,3967,340.5
1000,4095,340.0
1000,3967,340.2
1000,3839,341.6
1000,3711,340.9
1000,3583,340.9
1000,3455,340.6
1000,3327,340.9
1000,3199,340.8
1000,3071,340.9
1000,2943,340.5
1000,2815,340.7
1000,2687,340.7
1000,2559,341.1
1000,2431,340.7
1000,2303,342.5
1000,2175,340.1
1000,2047,338.9
1000,1919,338.8
1000,1791,337.1
1000,1663,336.3
1000,1535,336.3
1000,1407,333.4
1000,1279,332.7
1000,1151,329.1
1000,1023,324.6
1000,895,320.3
1000,767,314.6
1000,639,306.5
1000,511,298.1
1000,383,292.9
1000,255,288.6
1000,127,287.3
1000,0,286.6
