freeLength,234,
stepNum,32,
mass,eprVin,distance
2500,0,267.8
2500,127,268.1
2500,255,267.9
2500,383,268.8
2500,511,268.8
2500,639,270.5
2500,767,271.9
2500,895,275.3
2500,1023,283.0
2500,1151,291.3
2500,1279,298.3
2500,1407,301.4
2500,1535,308.1
2500,1663,310.0
2500,1791,312.3
2500,1919,315.3
2500,2047,316.2
2500,2175,320.6
2500,2303,322.9
2500,2431,321.9
2500,2559,323.9
2500,2687,324.7
2500,2815,324.7
2500,2943,325.2
2500,3071,325.9
2500,3199,325.7
2500,3327,325.9
2500,3455,325.8
2500,3583,325.6
2500,3711,325.4
2500,3839,325.9
2500,3967,326.1
2500,4095,325.6
2500,3967,325.7
2500,3839,325.9
2500,3711,325.8
2500,3583,325.6
2500,3455,325.5
2500,3327,325.5
2500,3199,325.1
2500,3071,325.2
2500,2943,325.5
2500,2815,325.6
2500,2687,325.7
2500,2559,324.6
2500,2431,324.4
2500,2303,322.6
2500,2175,322.4
2500,2047,321.6
2500,1919,319.4
2500,1791,315.2
2500,1663,314.2
2500,1535,311.8
2500,1407,309.4
2500,1279,305.7
2500,1151,299.7
2500,1023,296.5
2500,895,289.8
2500,767,281.5
2500,639,274.7
2500,511,271.3
2500,383,268.7
2500,255,269.2
2500,127,268.4
2500,0,267.2
2500,0,0.0
