freeLength,234,
stepNum,32,
mass,eprVin,distance
2500,0,303.7
2500,127,303.4
2500,255,308.6
2500,383,299.1
2500,511,300.7
2500,639,301.5
2500,767,299.9
2500,895,301.8
2500,1023,308.0
2500,1151,316.1
2500,1279,322.5
2500,1407,327.6
2500,1535,330.8
2500,1663,333.2
2500,1791,336.6
2500,1919,338.2
2500,2047,341.2
2500,2175,349.8
2500,2303,353.5
2500,2431,355.6
2500,2559,355.5
2500,2687,356.6
2500,2815,358.1
2500,2943,358.9
2500,3071,358.2
2500,3199,356.8
2500,3327,357.1
2500,3455,356.9
2500,3583,356.7
2500,3711,355.9
2500,3839,356.6
2500,3967,356.6
2500,4095,357.8
2500,3967,357.0
2500,3839,354.7
2500,3711,351.9
2500,3583,352.1
2500,3455,355.0
2500,3327,356.7
2500,3199,357.7
2500,3071,354.4
2500,2943,347.7
2500,2815,348.4
2500,2687,348.1
2500,2559,347.0
2500,2431,348.2
2500,2303,348.9
2500,2175,346.2
2500,2047,344.5
2500,1919,343.2
2500,1791,339.2
2500,1663,338.5
2500,1535,335.9
2500,1407,333.0
2500,1279,329.8
2500,1151,328.9
2500,1023,322.4
2500,895,315.8
2500,767,308.1
2500,639,302.2
2500,511,299.5
2500,383,296.7
2500,255,296.3
2500,127,297.1
2500,0,296.7
