freeLength,234,
stepNum,32,
mass,eprVin,distance
2000,0,269.1
2000,127,269.3
2000,255,268.9
2000,383,269.4
2000,511,270.3
2000,639,272.5
2000,767,275.1
2000,895,279.2
2000,1023,289.3
2000,1151,297.9
2000,1279,302.2
2000,1407,309.3
2000,1535,311.5
2000,1663,313.2
2000,1791,315.5
2000,1919,319.1
2000,2047,321.2
2000,2175,321.8
2000,2303,320.1
2000,2431,322.8
2000,2559,325.7
2000,2687,326.6
2000,2815,329.2
2000,2943,329.5
2000,3071,329.6
2000,3199,330.0
2000,3327,330.0
2000,3455,329.8
2000,3583,329.5
2000,3711,328.7
2000,3839,328.8
2000,3967,327.5
2000,4095,328.4
2000,3967,328.9
2000,3839,329.5
2000,3711,328.4
2000,3583,328.3
2000,3455,328.8
2000,3327,329.3
2000,3199,328.6
2000,3071,325.9
2000,2943,328.6
2000,2815,329.3
2000,2687,328.7
2000,2559,326.5
2000,2431,326.0
2000,2303,324.9
2000,2175,324.1
2000,2047,321.1
2000,1919,321.6
2000,1791,322.0
2000,1663,318.0
2000,1535,313.6
2000,1407,312.4
2000,1279,310.6
2000,1151,306.6
2000,1023,300.1
2000,895,296.3
2000,767,286.8
2000,639,279.3
2000,511,273.7
2000,383,271.9
2000,255,269.8
2000,127,269.6
2000,0,269.0
2000,0,0.0
