freeLength,234,
stepNum,32,
mass,eprVin,distance
2000,0,288.0
2000,127,292.6
2000,255,295.5
2000,383,295.7
2000,511,295.7
2000,639,293.8
2000,767,297.3
2000,895,304.1
2000,1023,312.6
2000,1151,318.9
2000,1279,326.3
2000,1407,329.8
2000,1535,337.4
2000,1663,337.7
2000,1791,339.3
2000,1919,345.4
2000,2047,344.6
2000,2175,345.6
2000,2303,346.0
2000,2431,347.8
2000,2559,349.5
2000,2687,349.6
2000,2815,351.4
2000,2943,351.8
2000,3071,352.5
2000,3199,353.4
2000,3327,353.2
2000,3455,353.7
2000,3583,353.9
2000,3711,354.1
2000,3839,357.2
2000,3967,353.3
2000,4095,353.7
2000,3967,351.5
2000,3839,360.1
2000,3711,356.4
2000,3583,362.0
2000,3455,366.9
2000,3327,356.8
2000,3199,357.4
2000,3071,351.5
2000,2943,357.3
2000,2815,352.1
2000,2687,352.0
2000,2559,349.6
2000,2431,352.0
2000,2303,351.9
2000,2175,353.6
2000,2047,349.8
2000,1919,347.1
2000,1791,349.3
2000,1663,340.6
2000,1535,332.8
2000,1407,332.1
2000,1279,328.5
2000,1151,329.3
2000,1023,320.5
2000,895,318.9
2000,767,314.4
2000,639,306.3
2000,511,297.6
2000,383,300.0
2000,255,296.8
2000,127,294.9
2000,0,292.7
2000,0,0.0
