freeLength,234,
stepNum,32,
mass,eprVin,distance
500,0,279.8
500,127,280.8
500,255,281.4
500,383,281.5
500,511,282.9
500,639,283.1
500,767,283.7
500,895,285.3
500,1023,286.5
500,1151,293.9
500,1279,301.6
500,1407,308.0
500,1535,312.5
500,1663,316.5
500,1791,320.8
500,1919,325.1
500,2047,325.9
500,2175,328.7
500,2303,332.3
500,2431,333.4
500,2559,334.5
500,2687,336.1
500,2815,337.0
500,2943,338.1
500,3071,339.0
500,3199,339.4
500,3327,339.8
500,3455,340.2
500,3583,340.3
500,3711,340.6
500,3839,341.0
500,3967,340.4
500,4095,341.2
500,3967,341.2
500,3839,341.5
500,3711,340.9
500,3583,340.4
500,3455,341.0
500,3327,341.4
500,3199,341.6
500,3071,341.6
500,2943,340.8
500,2815,340.5
500,2687,339.4
500,2559,340.0
500,2431,339.2
500,2303,338.4
500,2175,338.3
500,2047,339.0
500,1919,337.7
500,1791,336.1
500,1663,335.6
500,1535,333.6
500,1407,333.9
500,1279,331.2
500,1151,328.2
500,1023,326.8
500,895,320.9
500,767,316.7
500,639,310.2
500,511,300.7
500,383,290.1
500,255,286.6
500,127,284.8
500,0,284.3
500,0,0.0
