freeLength,234,
stepNum,32,
mass,eprVin,distance
1000,0,281.8
1000,127,282.3
1000,255,282.4
1000,383,282.7
1000,511,284.1
1000,639,286.1
1000,767,291.7
1000,895,302.3
1000,1023,310.3
1000,1151,314.8
1000,1279,318.2
1000,1407,322.8
1000,1535,326.1
1000,1663,326.9
1000,1791,329.0
1000,1919,331.1
1000,2047,332.3
1000,2175,332.4
1000,2303,335.0
1000,2431,335.7
1000,2559,336.0
1000,2687,336.7
1000,2815,338.1
1000,2943,338.6
1000,3071,339.5
1000,3199,338.7
1000,3327,339.3
1000,3455,339.2
1000,3583,338.5
1000,3711,339.3
1000,3839,338.9
1000,3967,338.3
1000,4095,339.1
1000,3967,339.6
1000,3839,339.7
1000,3711,339.9
1000,3583,340.2
1000,3455,339.8
1000,3327,339.6
1000,3199,339.4
1000,3071,339.3
1000,2943,339.8
1000,2815,338.8
1000,2687,339.7
1000,2559,338.7
1000,2431,337.5
1000,2303,336.1
1000,2175,336.1
1000,2047,336.7
1000,1919,334.5
1000,1791,333.9
1000,1663,332.8
1000,1535,331.2
1000,1407,330.0
1000,1279,326.5
1000,1151,325.2
1000,1023,320.1
1000,895,316.7
1000,767,310.7
1000,639,302.2
1000,511,293.3
1000,383,286.3
1000,255,283.5
1000,127,281.7
1000,0,280.6
1000,0,0.0
