freeLength,234,
stepNum,32,
mass,eprVin,distance
1000,0,295.9
1000,127,296.0
1000,255,296.0
1000,383,297.9
1000,511,298.3
1000,639,300.6
1000,767,305.1
1000,895,315.7
1000,1023,326.0
1000,1151,329.8
1000,1279,333.9
1000,1407,336.7
1000,1535,338.2
1000,1663,340.8
1000,1791,343.2
1000,1919,343.8
1000,2047,345.5
1000,2175,347.6
1000,2303,349.4
1000,2431,350.5
1000,2559,351.6
1000,2687,352.9
1000,2815,354.1
1000,2943,353.7
1000,3071,353.4
1000,3199,353.3
1000,3327,354.0
1000,3455,354.4
1000,3583,354.2
1000,3711,353.9
1000,3839,353.1
1000,3967,353.3
1000,4095,353.9
1000,3967,354.4
1000,3839,354.2
1000,3711,353.8
1000,3583,354.2
1000,3455,354.0
1000,3327,354.0
1000,3199,354.4
1000,3071,354.7
1000,2943,354.6
1000,2815,354.2
1000,2687,353.4
1000,2559,354.0
1000,2431,353.3
1000,2303,352.7
1000,2175,351.6
1000,2047,351.1
1000,1919,350.4
1000,1791,347.5
1000,1663,345.9
1000,1535,344.2
1000,1407,342.0
1000,1279,340.4
1000,1151,338.0
1000,1023,334.4
1000,895,329.4
1000,767,325.8
1000,639,315.5
1000,511,306.1
1000,383,300.2
1000,255,296.3
1000,127,295.1
1000,0,294.2
1000,0,0.0
