freeLength,234,
stepNum,32,
mass,eprVin,distance
1000,0,270.5
1000,127,271.7
1000,255,269.1
1000,383,270.7
1000,511,271.1
1000,639,274.6
1000,767,282.1
1000,895,294.0
1000,1023,301.2
1000,1151,307.1
1000,1279,310.6
1000,1407,314.2
1000,1535,317.1
1000,1663,320.4
1000,1791,320.4
1000,1919,321.0
1000,2047,323.2
1000,2175,323.5
1000,2303,325.8
1000,2431,326.0
1000,2559,325.6
1000,2687,325.1
1000,2815,330.7
1000,2943,331.7
1000,3071,333.3
1000,3199,332.5
1000,3327,329.5
1000,3455,329.4
1000,3583,329.2
1000,3711,328.8
1000,3839,328.6
1000,3967,329.0
1000,4095,329.3
1000,3967,331.5
1000,3839,333.2
1000,3711,331.7
1000,3583,348.0
1000,3455,335.4
1000,3327,337.3
1000,3199,333.9
1000,3071,333.4
1000,2943,333.3
1000,2815,332.4
1000,2687,331.7
1000,2559,330.8
1000,2431,329.7
1000,2303,330.5
1000,2175,330.3
1000,2047,329.0
1000,1919,327.9
1000,1791,327.3
1000,1663,323.9
1000,1535,323.6
1000,1407,340.4
1000,1279,354.1
1000,1151,345.4
1000,1023,334.9
1000,895,317.9
1000,767,299.6
1000,639,292.7
1000,511,283.3
1000,383,275.9
1000,255,272.9
1000,127,271.4
1000,0,270.2
