freeLength,234,
stepNum,32,
mass,eprVin,distance
500,0,301.8
500,127,302.1
500,255,301.6
500,383,303.1
500,511,303.8
500,639,303.8
500,767,306.0
500,895,307.1
500,1023,309.8
500,1151,314.3
500,1279,322.9
500,1407,329.9
500,1535,334.4
500,1663,337.9
500,1791,340.0
500,1919,343.6
500,2047,346.4
500,2175,349.9
500,2303,352.1
500,2431,352.0
500,2559,352.2
500,2687,353.4
500,2815,353.5
500,2943,355.3
500,3071,358.5
500,3199,359.5
500,3327,359.5
500,3455,359.3
500,3583,359.9
500,3711,359.9
500,3839,360.0
500,3967,358.9
500,4095,359.5
500,3967,359.8
500,3839,360.0
500,3711,360.1
500,3583,358.9
500,3455,356.2
500,3327,355.9
500,3199,359.2
500,3071,356.1
500,2943,355.9
500,2815,356.7
500,2687,359.3
500,2559,357.1
500,2431,362.8
500,2303,368.4
500,2175,368.1
500,2047,369.3
500,1919,363.7
500,1791,370.7
500,1663,366.4
500,1535,350.4
500,1407,351.2
500,1279,348.1
500,1151,343.8
500,1023,340.7
500,895,343.0
500,767,354.9
500,639,344.2
500,511,333.9
500,383,323.9
500,255,318.6
500,127,314.7
500,0,313.5
500,0,0.0
