freeLength,234,
stepNum,32,
mass,eprVin,distance
500,0,288.1
500,127,289.3
500,255,288.5
500,383,290.0
500,511,291.3
500,639,292.2
500,767,292.6
500,895,294.3
500,1023,297.0
500,1151,301.0
500,1279,308.3
500,1407,315.1
500,1535,321.3
500,1663,325.0
500,1791,329.0
500,1919,332.0
500,2047,334.0
500,2175,337.0
500,2303,338.8
500,2431,340.1
500,2559,341.7
500,2687,341.6
500,2815,341.8
500,2943,341.5
500,3071,342.4
500,3199,342.5
500,3327,342.8
500,3455,343.2
500,3583,343.8
500,3711,343.4
500,3839,343.5
500,3967,343.6
500,4095,344.1
500,3967,344.0
500,3839,343.4
500,3711,343.4
500,3583,343.1
500,3455,343.3
500,3327,343.2
500,3199,343.9
500,3071,344.0
500,2943,344.1
500,2815,344.0
500,2687,344.3
500,2559,344.1
500,2431,344.2
500,2303,343.4
500,2175,341.5
500,2047,341.1
500,1919,340.7
500,1791,340.1
500,1663,339.8
500,1535,338.0
500,1407,328.4
500,1279,-1.0
500,1151,-1.0
500,1023,-1.0
500,895,-1.0
500,767,-1.0
500,639,-1.0
500,511,-1.0
500,383,-1.0
500,255,-1.0
500,127,-1.0
500,0,-1.0
500,0,0.0
