freeLength,234,
stepNum,32,
mass,eprVin,distance
1500,0,269.8
1500,127,270.0
1500,255,270.2
1500,383,272.1
1500,511,272.7
1500,639,273.3
1500,767,276.6
1500,895,288.1
1500,1023,298.1
1500,1151,303.0
1500,1279,309.8
1500,1407,312.5
1500,1535,315.4
1500,1663,316.8
1500,1791,321.1
1500,1919,322.7
1500,2047,323.9
1500,2175,325.4
1500,2303,326.0
1500,2431,327.8
1500,2559,329.5
1500,2687,329.5
1500,2815,329.8
1500,2943,329.2
1500,3071,329.2
1500,3199,329.7
1500,3327,330.2
1500,3455,329.9
1500,3583,329.8
1500,3711,330.6
1500,3839,329.9
1500,3967,330.4
1500,4095,330.1
1500,3967,330.1
1500,3839,330.3
1500,3711,330.5
1500,3583,330.1
1500,3455,330.5
1500,3327,330.4
1500,3199,330.4
1500,3071,330.2
1500,2943,330.7
1500,2815,329.9
1500,2687,329.5
1500,2559,330.2
1500,2431,329.4
1500,2303,328.0
1500,2175,327.0
1500,2047,326.4
1500,1919,324.5
1500,1791,322.8
1500,1663,323.3
1500,1535,320.4
1500,1407,316.7
1500,1279,313.9
1500,1151,312.0
1500,1023,307.5
1500,895,299.6
1500,767,295.5
1500,639,285.0
1500,511,276.6
1500,383,273.2
1500,255,271.1
1500,127,269.7
1500,0,269.7
1500,0,0.0
