freeLength,234,
stepNum,32,
mass,eprVin,distance
2000,0,283.2
2000,127,282.5
2000,255,283.4
2000,383,285.2
2000,511,285.5
2000,639,286.4
2000,767,287.7
2000,895,292.6
2000,1023,300.0
2000,1151,308.4
2000,1279,313.0
2000,1407,318.1
2000,1535,323.8
2000,1663,324.6
2000,1791,327.7
2000,1919,330.9
2000,2047,331.7
2000,2175,333.4
2000,2303,334.3
2000,2431,333.6
2000,2559,334.8
2000,2687,335.4
2000,2815,334.8
2000,2943,334.4
2000,3071,335.4
2000,3199,335.7
2000,3327,336.1
2000,3455,335.5
2000,3583,335.3
2000,3711,334.5
2000,3839,334.2
2000,3967,334.1
2000,4095,334.4
2000,3967,334.7
2000,3839,335.0
2000,3711,334.8
2000,3583,335.1
2000,3455,334.8
2000,3327,335.0
2000,3199,334.9
2000,3071,335.2
2000,2943,335.0
2000,2815,335.0
2000,2687,335.1
2000,2559,334.6
2000,2431,334.6
2000,2303,334.7
2000,2175,334.3
2000,2047,334.5
2000,1919,332.8
2000,1791,332.0
2000,1663,331.1
2000,1535,327.0
2000,1407,325.4
2000,1279,323.0
2000,1151,318.1
2000,1023,313.1
2000,895,308.4
2000,767,300.2
2000,639,293.1
2000,511,287.3
2000,383,285.7
2000,255,285.2
2000,127,282.7
2000,0,282.7
2000,0,0.0
