freeLength,234,
stepNum,32,
mass,eprVin,distance
1500,0,278.5
1500,127,279.2
1500,255,279.9
1500,383,281.1
1500,511,281.4
1500,639,283.5
1500,767,286.5
1500,895,294.7
1500,1023,302.8
1500,1151,311.0
1500,1279,314.2
1500,1407,317.0
1500,1535,323.1
1500,1663,323.5
1500,1791,326.3
1500,1919,327.6
1500,2047,330.2
1500,2175,331.2
1500,2303,332.0
1500,2431,333.2
1500,2559,334.5
1500,2687,334.8
1500,2815,335.5
1500,2943,335.7
1500,3071,336.0
1500,3199,336.2
1500,3327,335.9
1500,3455,335.7
1500,3583,335.8
1500,3711,336.1
1500,3839,335.4
1500,3967,336.2
1500,4095,335.6
1500,3967,335.6
1500,3839,335.1
1500,3711,335.5
1500,3583,335.4
1500,3455,336.0
1500,3327,335.9
1500,3199,335.0
1500,3071,335.1
1500,2943,335.9
1500,2815,336.6
1500,2687,335.1
1500,2559,334.6
1500,2431,333.9
1500,2303,334.4
1500,2175,333.0
1500,2047,331.9
1500,1919,331.2
1500,1791,330.8
1500,1663,329.1
1500,1535,327.0
1500,1407,324.3
1500,1279,323.7
1500,1151,318.7
1500,1023,313.7
1500,895,310.5
1500,767,302.2
1500,639,295.3
1500,511,286.4
1500,383,283.8
1500,255,280.6
1500,127,279.4
1500,0,277.4
1500,0,0.0
