freeLength,234,
stepNum,32,
mass,eprVin,distance
1000,0,308.7
1000,127,307.1
1000,255,308.8
1000,383,309.9
1000,511,313.5
1000,639,313.1
1000,767,318.2
1000,895,329.6
1000,1023,336.7
1000,1151,342.6
1000,1279,347.9
1000,1407,350.5
1000,1535,350.9
1000,1663,354.8
1000,1791,357.6
1000,1919,359.6
1000,2047,362.4
1000,2175,362.3
1000,2303,364.6
1000,2431,365.5
1000,2559,367.2
1000,2687,368.2
1000,2815,368.7
1000,2943,367.6
1000,3071,368.1
1000,3199,368.6
1000,3327,368.4
1000,3455,368.9
1000,3583,362.5
1000,3711,357.0
1000,3839,358.0
1000,3967,358.6
1000,4095,358.1
1000,3967,357.7
1000,3839,355.8
1000,3711,358.7
1000,3583,359.2
1000,3455,371.9
1000,3327,376.1
1000,3199,372.4
1000,3071,371.4
1000,2943,371.2
1000,2815,372.1
1000,2687,366.6
1000,2559,367.7
1000,2431,367.3
1000,2303,366.2
1000,2175,366.9
1000,2047,366.0
1000,1919,362.9
1000,1791,362.6
1000,1663,361.9
1000,1535,360.5
1000,1407,359.1
1000,1279,355.7
1000,1151,354.0
1000,1023,348.9
1000,895,345.5
1000,767,338.5
1000,639,329.8
1000,511,321.6
1000,383,314.6
1000,255,311.7
1000,127,307.8
1000,0,310.3
1000,0,0.0
